latitude,longitude,Kecerahan_Channel_4,Kecerahan_Channel_5,Jarak,tanggal_f,tgl,Tanggal,Kota,lat_pol,lon_pol,PM2_5,ISPU_PM_2_5,PM10,tanggal_a,Temperatur,Curah_Hujan,Kecepatan_Angin
-3.45554,105.04698,295.38,262.58,61.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.45382,105.03526,310.01,278.39,60.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.45296,105.02937,318.29,286.6,60.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.45228,105.07142,301.83,286.93,62.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.45143,105.06554,352.36,289.4,62.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.45057,105.05968,367,291.74,61.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.44972,105.05383,320.57,284.47,61.5,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.44886,105.04797,296.84,277.74,61.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.43348,105.22622,304.73,288.13,72.5,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.43262,105.22018,302.8,287.94,71.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.42415,105.20911,306.3,288.25,70.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.4219,105.2101,320.27,289.27,70.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.4174,105.21011,322.55,288.73,69.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.40534,104.88887,305.51,282.16,49.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.40451,104.88319,311.21,281.49,48.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.37909,105.24696,303.87,274.2,70.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.37821,105.24094,306.85,273.53,69.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.3697,105.2299,301.8,273.09,68.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.36295,105.2309,301.71,273.18,67.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.36125,105.00716,309.57,279.71,50.5,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.36043,105.00135,324.12,282.66,50,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.35768,105.00845,317.96,280.2,50.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.35682,105.00264,328.55,282.47,49.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.35102,105.00941,320.48,279.24,49.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.35016,105.00361,321.95,280.98,49.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.34436,105.01038,307.27,276.46,49.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.34351,105.00459,342.33,282.82,48.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.34265,104.99879,317.47,282.37,48.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.33685,105.00557,304.37,279.53,48.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.336,104.99975,299.33,281.49,47.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.32106,105.33822,302.05,274.41,75,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.31602,105.33699,316.77,279.67,74.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.31427,105.3392,311.73,284.61,74.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.31337,105.3331,309.86,279.97,74.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30923,105.33799,316.11,284.93,74.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30836,105.33188,304.68,280.56,73.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.3075,105.32578,297.02,273.63,73.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.307,105.08147,306.31,287.47,51.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30658,105.33408,336.17,284.89,73.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30577,105.31358,295.8,273.19,71.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30568,105.32799,300.88,279.13,73.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30491,105.30747,331.6,282.18,71.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30477,105.3219,301.17,274.8,72.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30404,105.30137,321.07,281.61,70.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30387,105.31581,304.59,278.32,71.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30365,105.08426,304.08,287.51,51.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30297,105.30974,326.34,284.03,71.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30244,105.339,318.08,283.43,74.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30207,105.30365,347.55,286.58,70.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.30158,105.33289,338.64,284.62,73.5,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29986,105.32069,309.49,283.9,72.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.2998,105.33506,314.52,283.89,73.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29964,105.22171,306.75,284.54,62.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29889,105.32897,315.61,284.86,73,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29879,105.21574,328.22,286.06,62.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29814,105.3085,321.96,285.55,70.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29799,105.32288,309.3,285.5,72.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29628,105.21823,333.46,287.86,62.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29539,105.21224,315.04,285.07,61.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29205,105.21667,310.39,285.81,61.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.29036,105.20477,303.24,283.16,60.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.28951,105.19879,303.4,284.03,60.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.28687,105.20124,303.44,284.89,60.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.28511,105.18935,310.68,284.56,58.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.28194,105.1938,307.75,285.31,59.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.27078,105.18532,311.83,287.11,57.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.26991,105.17944,334.09,287.98,57.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.16347,104.91593,303.33,281.84,27,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.15821,104.91194,310.46,283.32,26.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.14717,105.40663,300.14,278.88,74.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.13839,104.91478,299.23,282.21,24.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.10301,105.32705,300.02,276.49,65.2,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.10041,105.32625,296.12,276.04,65.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08843,105.22504,302.31,280.13,53.8,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08607,105.23044,314.15,281.92,54.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08519,105.22451,315.89,281.46,53.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08349,105.2869,309.21,278.47,60.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08264,105.28088,298.21,278.58,59.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08256,105.23201,326.22,283.1,54.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08171,105.22607,329.77,282.65,53.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.08063,105.28614,311.05,278.95,60.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.07935,105.23141,328.92,283.71,54.3,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.07847,105.2255,326.56,282.92,53.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.07583,105.23302,312.82,282.33,54.4,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.07499,105.2271,314.29,281.72,53.7,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.06707,104.20219,299.59,285.91,61.9,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-2.97934,104.28429,308.08,287.59,52.1,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-2.97652,104.28494,302.87,287.62,52,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-2.97574,104.27985,304.47,287.57,52.6,2023-10-17,2023-10-17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,2023-10-17,29.1,0,4
-3.62228,104.69919,338.77,300.35,70.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.60205,104.62197,333.47,300.76,70,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.59999,104.76942,335.39,303.22,68.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.59684,104.7641,335.7,303.88,67.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.58066,104.87311,343.39,306.2,67.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.56496,104.63143,344.47,303.98,65.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.54497,104.62577,332.42,297.91,63.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.54409,104.82915,343.22,300.96,62.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.54237,104.62315,344.53,298.23,63.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.53642,104.82803,332.95,302.07,61.8,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.51165,104.89837,332.39,304.91,60.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.51089,104.89639,332.36,303.73,60.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.4997,104.66367,339.21,304.12,58,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.48222,105.17407,343.99,299.52,72.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.48138,105.20616,340.43,299.98,74.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.47912,105.16901,342.57,298.82,71.8,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.47847,105.17353,352.47,301.16,72,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.47817,105.11957,333.8,299.44,68.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.47817,105.12262,353.96,300.01,68.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.47752,105.12717,338.4,297.58,68.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.47748,105.1241,349.64,298.08,68.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.46175,105.12639,339.83,299.17,67.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.46107,105.13093,330.23,298.63,67.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.45799,105.12585,344.54,300.34,66.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.45179,105.0644,367,333.5,62.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.43734,105.23781,338.66,299.64,73.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.39207,105.28578,367,300.21,74.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.37317,105.23296,367,301.83,68.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.36943,105.23241,348.79,307.15,68.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.34767,105.22463,367,302.06,66.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.34603,105.22548,367,299.83,66.1,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.34162,105.22939,336.31,301.57,66.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.33789,105.22884,339.9,302.47,65.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31882,105.33022,351.85,303.8,74.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31816,105.33463,339.58,303.05,74.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.3175,105.33902,345.19,306.97,74.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31577,105.32527,353.18,303.94,73.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31548,105.22558,367,302.15,64.1,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31511,105.32967,343.39,302.17,73.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31445,105.33408,340.24,302.35,74.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31379,105.33848,346.24,305.61,74.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31206,105.32473,355.28,308.16,73.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.3114,105.32913,342.7,303.27,73.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31074,105.33353,333.11,302.93,74,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31033,105.31095,348.49,300.83,71.8,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.31008,105.33794,345.61,307.55,74.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30901,105.31978,354.68,306.18,72.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30835,105.32418,351.53,305.47,73,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30769,105.32858,355.77,306.79,73.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30727,105.306,367,307.56,71.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30703,105.33299,333.01,302.49,73.8,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30661,105.3104,367,308.95,71.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30637,105.33739,349.65,307.6,74.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30595,105.31482,349.57,305.11,72,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30529,105.31923,353.71,305.55,72.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30464,105.32363,352.41,306.69,72.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30398,105.32804,341.73,304.54,73.1,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.3029,105.30986,367,309.86,71.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30266,105.33685,347.47,304.49,73.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30224,105.31427,349.15,304.42,71.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30092,105.3231,343.92,302.92,72.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.30026,105.3275,342.25,303.41,72.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.29721,105.32255,338.4,301.19,72.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.29655,105.32695,343.23,303.86,72.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.2959,105.33136,335.36,300.76,73,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.2935,105.322,343.35,297.81,72,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.29284,105.32641,343.25,296.83,72.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40921,105.27808,318.21,280.25,75,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40666,105.26111,324.28,286.66,73.4,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40581,105.25546,335.07,287.49,72.9,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40497,105.24982,332.28,286.66,72.3,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40423,105.27883,317.51,280.33,74.8,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40412,105.24421,314.01,283.17,71.8,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40338,105.27316,324.23,282.54,74.2,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40254,105.2675,318.7,285.16,73.7,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40169,105.26186,324.97,286.63,73.1,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.40085,105.2562,335.5,287.98,72.6,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.4001,105.28522,300.65,276.65,75,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.4,105.25056,367,290.66,72,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
-3.39925,105.27956,310.58,281.41,74.5,2023-10-18,2023-10-18,18,Palembang,-2.9831,104.7527,67.77,118.28,81.21,2023-10-18,28.7,0,2
