country_id,latitude,longitude,bright_ti4,scan,track,tanggal_f,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,Kota,lat_p,lon_p,distance,hs
IDN,-3.30773,105.32938,352.54,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,310.15,14.37,D,Palembang,-2.9831,104.7527,73.5,1
IDN,-3.3072,105.33304,349.17,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,309.86,11.26,D,Palembang,-2.9831,104.7527,73.8,1
IDN,-3.29649,105.32025,336.98,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.93,3.58,D,Palembang,-2.9831,104.7527,72,1
IDN,-3.26193,104.25987,335.82,0.48,0.48,2023-10-29,603,1,VIIRS,n,2.0NRT,300.23,21.19,D,Palembang,-2.9831,104.7527,62.9,1
IDN,-3.26192,105.27708,340.19,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.15,8.83,D,Palembang,-2.9831,104.7527,65.9,1
IDN,-3.2613,104.26417,367,0.48,0.48,2023-10-29,603,1,VIIRS,h,2.0NRT,300.64,21.19,D,Palembang,-2.9831,104.7527,62.4,1
IDN,-3.26067,104.26847,335.76,0.48,0.48,2023-10-29,603,1,VIIRS,n,2.0NRT,295.89,6.25,D,Palembang,-2.9831,104.7527,62,1
IDN,-3.25892,105.26908,315.03,0.41,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,321.44,98.47,D,Palembang,-2.9831,104.7527,65,1
IDN,-3.25837,105.27277,344.66,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.95,21.8,D,Palembang,-2.9831,104.7527,65.3,1
IDN,-3.23616,105.33694,343.65,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,306.09,34.37,D,Palembang,-2.9831,104.7527,70.7,1
IDN,-3.2203,105.33093,340.78,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.1,3.59,D,Palembang,-2.9831,104.7527,69.4,1
IDN,-3.2162,105.33035,335.2,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.5,7.63,D,Palembang,-2.9831,104.7527,69.2,1
IDN,-3.2121,105.32974,342.45,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.21,7.63,D,Palembang,-2.9831,104.7527,69,1
IDN,-3.21157,105.33339,342.21,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.76,12.48,D,Palembang,-2.9831,104.7527,69.3,1
IDN,-3.19607,105.26752,334.49,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.18,7.81,D,Palembang,-2.9831,104.7527,61.9,1
IDN,-3.19553,105.27118,348.63,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,307.27,17.17,D,Palembang,-2.9831,104.7527,62.2,1
IDN,-3.19142,105.27057,333.23,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.55,3.76,D,Palembang,-2.9831,104.7527,62,1
IDN,-3.17958,104.39526,331.74,0.47,0.48,2023-10-29,603,1,VIIRS,n,2.0NRT,296.28,4.19,D,Palembang,-2.9831,104.7527,45.3,1
IDN,-3.14798,105.37201,335.04,0.4,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.8,4,D,Palembang,-2.9831,104.7527,71.2,1
IDN,-3.1474,105.37226,336.22,0.4,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.9,5.08,D,Palembang,-2.9831,104.7527,71.2,1
IDN,-3.0354,105.03459,332.41,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.16,3.46,D,Palembang,-2.9831,104.7527,31.9,1
IDN,-3.00254,105.17149,349.82,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.49,10.6,D,Palembang,-2.9831,104.7527,46.6,1
IDN,-2.99841,105.17088,352.51,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.46,17.41,D,Palembang,-2.9831,104.7527,46.5,1
IDN,-2.9982,105.2011,332.46,0.41,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,304.51,5.26,D,Palembang,-2.9831,104.7527,49.9,1
IDN,-2.99787,105.17459,345.15,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,305.71,20.31,D,Palembang,-2.9831,104.7527,46.9,1
IDN,-2.99733,105.17829,340.66,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.88,20.31,D,Palembang,-2.9831,104.7527,47.3,1
IDN,-2.99678,105.18201,353.22,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.46,20.63,D,Palembang,-2.9831,104.7527,47.7,1
IDN,-2.99669,105.2684,337.94,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,305.22,7.25,D,Palembang,-2.9831,104.7527,57.3,1
IDN,-2.99657,105.21214,344.21,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.28,4.56,D,Palembang,-2.9831,104.7527,51.1,1
IDN,-2.99624,105.18571,352.2,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.05,20.63,D,Palembang,-2.9831,104.7527,48.2,1
IDN,-2.99616,105.27206,341.47,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.88,6.67,D,Palembang,-2.9831,104.7527,57.8,1
IDN,-2.9957,105.18941,332.15,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.84,12.76,D,Palembang,-2.9831,104.7527,48.6,1
IDN,-2.99483,105.16656,345.06,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.48,17.41,D,Palembang,-2.9831,104.7527,46,1
IDN,-2.99462,105.1968,349.43,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.57,8.34,D,Palembang,-2.9831,104.7527,49.4,1
IDN,-2.99428,105.17027,354.91,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,307.55,17.41,D,Palembang,-2.9831,104.7527,46.4,1
IDN,-2.99408,105.20049,343.79,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,305.1,8.34,D,Palembang,-2.9831,104.7527,49.8,1
IDN,-2.99374,105.17399,348.5,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,309.16,20.31,D,Palembang,-2.9831,104.7527,46.8,1
IDN,-2.99353,105.20418,336.05,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.36,7.01,D,Palembang,-2.9831,104.7527,50.2,1
IDN,-2.9932,105.1777,347.21,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.78,20.31,D,Palembang,-2.9831,104.7527,47.3,1
IDN,-2.993,105.20786,336.28,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,305.83,7.01,D,Palembang,-2.9831,104.7527,50.6,1
IDN,-2.99266,105.1814,352.98,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,307.59,20.63,D,Palembang,-2.9831,104.7527,47.7,1
IDN,-2.99246,105.21155,338.8,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.24,5.47,D,Palembang,-2.9831,104.7527,51,1
IDN,-2.99212,105.1851,367,0.41,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,307.1,20.63,D,Palembang,-2.9831,104.7527,48.1,1
IDN,-2.99192,105.21523,336.37,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,305.1,5.47,D,Palembang,-2.9831,104.7527,51.4,1
IDN,-2.99158,105.1888,356.17,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,307.25,12.76,D,Palembang,-2.9831,104.7527,48.5,1
IDN,-2.99103,105.1925,353.26,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.13,12.76,D,Palembang,-2.9831,104.7527,48.9,1
IDN,-2.99015,105.16969,343.72,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.76,12.01,D,Palembang,-2.9831,104.7527,46.4,1
IDN,-2.98968,105.0857,332.36,0.42,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,302.43,5.97,D,Palembang,-2.9831,104.7527,37,1
IDN,-2.98961,105.17339,355.31,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,306.54,12.14,D,Palembang,-2.9831,104.7527,46.8,1
IDN,-2.98907,105.17709,344.67,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.96,12.14,D,Palembang,-2.9831,104.7527,47.2,1
IDN,-2.98853,105.18079,356,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,306.95,14.29,D,Palembang,-2.9831,104.7527,47.6,1
IDN,-2.98799,105.18449,367,0.41,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,306.67,14.29,D,Palembang,-2.9831,104.7527,48,1
IDN,-2.98745,105.18819,337.76,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.89,6.91,D,Palembang,-2.9831,104.7527,48.4,1
IDN,-2.98691,105.19189,344.47,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.8,6.91,D,Palembang,-2.9831,104.7527,48.8,1
IDN,-2.98552,105.08509,330.35,0.42,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,302.99,4.48,D,Palembang,-2.9831,104.7527,37,1
IDN,-2.98476,105.20666,340.13,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.66,26.76,D,Palembang,-2.9831,104.7527,50.5,1
IDN,-2.9844,105.18019,343.1,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.23,14.29,D,Palembang,-2.9831,104.7527,47.5,1
IDN,-2.98422,105.21033,345.55,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.32,11.22,D,Palembang,-2.9831,104.7527,50.9,1
IDN,-2.98387,105.18389,351.96,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.82,14.29,D,Palembang,-2.9831,104.7527,47.9,1
IDN,-2.98279,105.19129,340.47,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.39,6.91,D,Palembang,-2.9831,104.7527,48.8,1
IDN,-2.98064,105.20607,367,0.41,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,303.7,26.76,D,Palembang,-2.9831,104.7527,50.4,1
IDN,-2.97903,105.21709,339.23,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,300.51,3.89,D,Palembang,-2.9831,104.7527,51.6,1
IDN,-2.97897,105.08807,352.09,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,306.73,9.65,D,Palembang,-2.9831,104.7527,37.3,1
IDN,-2.97866,105.10325,343.47,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.41,13.79,D,Palembang,-2.9831,104.7527,39,1
IDN,-2.97722,105.08388,332.68,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.15,5.26,D,Palembang,-2.9831,104.7527,36.8,1
IDN,-2.9767,105.10304,342.86,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.4,9.54,D,Palembang,-2.9831,104.7527,39,1
IDN,-2.97668,105.08763,367,0.42,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,308.17,8.91,D,Palembang,-2.9831,104.7527,37.2,1
IDN,-2.97545,105.21281,334.34,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,300.41,3.69,D,Palembang,-2.9831,104.7527,51.2,1
IDN,-2.97491,105.2165,337.7,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,300.54,4.23,D,Palembang,-2.9831,104.7527,51.6,1
IDN,-2.97482,105.08747,343.34,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,304.19,9.65,D,Palembang,-2.9831,104.7527,37.2,1
IDN,-2.97252,105.08703,343.65,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.49,8.91,D,Palembang,-2.9831,104.7527,37.2,1
IDN,-2.96881,105.20056,342.56,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.67,5.85,D,Palembang,-2.9831,104.7527,49.8,1
IDN,-2.96469,105.19994,340.89,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.5,5.85,D,Palembang,-2.9831,104.7527,49.8,1
IDN,-2.96416,105.20363,351.54,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.64,5.85,D,Palembang,-2.9831,104.7527,50.2,1
IDN,-2.96204,105.19952,332.91,0.41,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,304.69,23.84,D,Palembang,-2.9831,104.7527,49.7,1
IDN,-2.96148,105.2032,348.25,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.4,23.84,D,Palembang,-2.9831,104.7527,50.1,1
IDN,-2.96057,105.19934,334.78,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.88,15.38,D,Palembang,-2.9831,104.7527,49.7,1
IDN,-2.96004,105.20302,343.51,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.86,15.38,D,Palembang,-2.9831,104.7527,50.1,1
IDN,-2.9566,105.17987,341.87,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.17,6.93,D,Palembang,-2.9831,104.7527,47.6,1
IDN,-2.95359,105.17189,340.01,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.04,4.98,D,Palembang,-2.9831,104.7527,46.7,1
IDN,-2.95303,105.17559,338.39,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.91,6.93,D,Palembang,-2.9831,104.7527,47.1,1
IDN,-2.94655,105.10631,342.81,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.43,7.7,D,Palembang,-2.9831,104.7527,39.5,1
IDN,-2.94544,105.11375,335.54,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.22,5.77,D,Palembang,-2.9831,104.7527,40.4,1
IDN,-2.94488,105.11749,340.69,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.3,5.77,D,Palembang,-2.9831,104.7527,40.8,1
IDN,-2.94074,105.11688,331.93,0.42,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,302.87,4.46,D,Palembang,-2.9831,104.7527,40.8,1
IDN,-2.93882,105.10136,339.9,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.76,5.37,D,Palembang,-2.9831,104.7527,39.1,1
IDN,-2.93586,104.83207,367,0.44,0.46,2023-10-29,603,1,VIIRS,h,2.0NRT,301.45,10.79,D,Palembang,-2.9831,104.7527,10.3,1
IDN,-2.93529,104.83596,343.8,0.44,0.46,2023-10-29,603,1,VIIRS,n,2.0NRT,299.63,10.79,D,Palembang,-2.9831,104.7527,10.7,1
IDN,-2.91921,105.14794,367,0.42,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,303.17,13.26,D,Palembang,-2.9831,104.7527,44.5,1
IDN,-2.91617,105.13992,342.31,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.37,10.64,D,Palembang,-2.9831,104.7527,43.7,1
IDN,-2.91562,105.14363,367,0.42,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,304.63,10.64,D,Palembang,-2.9831,104.7527,44.1,1
IDN,-2.91204,105.13932,335.35,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.99,3.5,D,Palembang,-2.9831,104.7527,43.7,1
IDN,-2.91149,105.14302,335.75,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,303.65,3.5,D,Palembang,-2.9831,104.7527,44.1,1
IDN,-2.9101,105.12384,341.26,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,302.19,8.72,D,Palembang,-2.9831,104.7527,42,1
IDN,-2.90955,105.12756,367,0.42,0.45,2023-10-29,603,1,VIIRS,h,2.0NRT,301.88,8.72,D,Palembang,-2.9831,104.7527,42.5,1
IDN,-2.90602,105.18005,331.7,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.75,1.67,D,Palembang,-2.9831,104.7527,48.3,1
IDN,-2.89926,105.25405,330.43,0.41,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,301.8,3.97,D,Palembang,-2.9831,104.7527,56.5,1
IDN,-2.8957,105.2498,341.09,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.78,9.89,D,Palembang,-2.9831,104.7527,56.1,1
IDN,-2.89561,105.19358,355.48,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.22,26.4,D,Palembang,-2.9831,104.7527,50,1
IDN,-2.89355,105.12141,343.99,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,301.13,8.84,D,Palembang,-2.9831,104.7527,42.2,1
IDN,-2.89247,105.12885,330.11,0.42,0.45,2023-10-29,603,1,VIIRS,l,2.0NRT,302.23,3.54,D,Palembang,-2.9831,104.7527,43,1
IDN,-2.8836,105.21811,338.95,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.12,7.45,D,Palembang,-2.9831,104.7527,52.9,1
IDN,-2.88252,105.22544,337.01,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,298.57,3.79,D,Palembang,-2.9831,104.7527,53.7,1
IDN,-2.88223,105.11215,334.46,0.42,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,300.24,9.23,D,Palembang,-2.9831,104.7527,41.5,1
IDN,-2.87948,105.21751,344.79,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,299.31,7.45,D,Palembang,-2.9831,104.7527,52.9,1
IDN,-2.74789,104.26929,338.93,0.47,0.48,2023-10-29,603,1,VIIRS,n,2.0NRT,300.51,4.97,D,Palembang,-2.9831,104.7527,59.7,1
IDN,-2.71355,105.10596,330.58,0.41,0.45,2023-10-29,603,1,VIIRS,n,2.0NRT,295.95,18.41,D,Palembang,-2.9831,104.7527,49.3,1
IDN,-2.68169,105.29174,334.46,0.4,0.44,2023-10-29,603,1,VIIRS,n,2.0NRT,300.81,3.95,D,Palembang,-2.9831,104.7527,68.6,1
IDN,-3.5171,105.06854,306.26,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,292.19,1.08,N,Palembang,-2.9831,104.7527,68.7,1
IDN,-3.50773,104.94482,297.27,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.49,0.55,N,Palembang,-2.9831,104.7527,61.8,1
IDN,-3.5071,104.94062,298.82,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.63,0.63,N,Palembang,-2.9831,104.7527,61.6,1
IDN,-3.50648,104.93643,301,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,284.07,0.63,N,Palembang,-2.9831,104.7527,61.4,1
IDN,-3.50586,104.93228,302.33,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.68,1.03,N,Palembang,-2.9831,104.7527,61.2,1
IDN,-3.50525,104.92814,302.49,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,282.65,1.03,N,Palembang,-2.9831,104.7527,60.9,1
IDN,-3.50463,104.92397,300.87,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,282.11,1.44,N,Palembang,-2.9831,104.7527,60.7,1
IDN,-3.50339,104.91565,304.73,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,280.67,1.21,N,Palembang,-2.9831,104.7527,60.3,1
IDN,-3.50337,104.94547,298.31,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.15,0.55,N,Palembang,-2.9831,104.7527,61.4,1
IDN,-3.50275,104.94128,300.53,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.93,0.63,N,Palembang,-2.9831,104.7527,61.2,1
IDN,-3.50213,104.93709,302.95,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.67,0.63,N,Palembang,-2.9831,104.7527,60.9,1
IDN,-3.50151,104.93294,303.87,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,282.99,1.03,N,Palembang,-2.9831,104.7527,60.7,1
IDN,-3.5009,104.92877,306.37,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.88,1.03,N,Palembang,-2.9831,104.7527,60.5,1
IDN,-3.50028,104.92461,308.12,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,284.55,1.44,N,Palembang,-2.9831,104.7527,60.3,1
IDN,-3.49966,104.92046,303.95,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,282.63,1.44,N,Palembang,-2.9831,104.7527,60.1,1
IDN,-3.49905,104.9163,306.76,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.15,1.21,N,Palembang,-2.9831,104.7527,59.9,1
IDN,-3.49902,104.94615,299.01,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.32,1.19,N,Palembang,-2.9831,104.7527,61,1
IDN,-3.49843,104.91214,302.91,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,281.52,1.21,N,Palembang,-2.9831,104.7527,59.7,1
IDN,-3.4984,104.94195,301.18,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,282.92,0.66,N,Palembang,-2.9831,104.7527,60.7,1
IDN,-3.49778,104.93777,303.64,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.73,0.66,N,Palembang,-2.9831,104.7527,60.5,1
IDN,-3.49716,104.93359,307.09,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,285.52,1.61,N,Palembang,-2.9831,104.7527,60.3,1
IDN,-3.49655,104.92942,308.44,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,286.75,1.61,N,Palembang,-2.9831,104.7527,60.1,1
IDN,-3.49593,104.92526,331.46,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,290.97,6.29,N,Palembang,-2.9831,104.7527,59.9,1
IDN,-3.49532,104.92112,313.5,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,287.57,6.29,N,Palembang,-2.9831,104.7527,59.7,1
IDN,-3.4947,104.91695,322.45,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,288.88,5.6,N,Palembang,-2.9831,104.7527,59.4,1
IDN,-3.49408,104.91279,325.57,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,287.48,5.6,N,Palembang,-2.9831,104.7527,59.2,1
IDN,-3.49405,104.94263,300.76,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,283.99,0.66,N,Palembang,-2.9831,104.7527,60.3,1
IDN,-3.49347,104.90863,317.23,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,284.03,2.41,N,Palembang,-2.9831,104.7527,59,1
IDN,-3.49343,104.93843,303.62,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,284.96,0.66,N,Palembang,-2.9831,104.7527,60.1,1
IDN,-3.49281,104.93424,305.91,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,285.53,1.61,N,Palembang,-2.9831,104.7527,59.9,1
IDN,-3.49219,104.93007,307.91,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,288.1,1.61,N,Palembang,-2.9831,104.7527,59.6,1
IDN,-3.49158,104.92591,327.23,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,290.95,6.29,N,Palembang,-2.9831,104.7527,59.4,1
IDN,-3.49097,104.92177,351.59,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,298.31,6.29,N,Palembang,-2.9831,104.7527,59.2,1
IDN,-3.49036,104.9176,367,0.47,0.47,2023-10-29,1847,1,VIIRS,h,2.0NRT,296.51,5.6,N,Palembang,-2.9831,104.7527,59,1
IDN,-3.48974,104.91344,309.25,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,285.78,5.6,N,Palembang,-2.9831,104.7527,58.8,1
IDN,-3.48846,104.93491,303.01,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,287.45,1.87,N,Palembang,-2.9831,104.7527,59.4,1
IDN,-3.48785,104.93073,303.65,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,288.93,1.87,N,Palembang,-2.9831,104.7527,59.2,1
IDN,-3.48723,104.92656,305.6,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,289.97,2.49,N,Palembang,-2.9831,104.7527,59,1
IDN,-3.4872,104.93365,301.52,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,288.53,1.35,N,Palembang,-2.9831,104.7527,59.3,1
IDN,-3.48662,104.92242,308.08,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,290.57,2.49,N,Palembang,-2.9831,104.7527,58.8,1
IDN,-3.48655,104.92948,303,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,289.16,1.35,N,Palembang,-2.9831,104.7527,59,1
IDN,-3.48601,104.91827,306.22,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,289.87,4.42,N,Palembang,-2.9831,104.7527,58.6,1
IDN,-3.48591,104.92535,303.69,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,289.52,1.82,N,Palembang,-2.9831,104.7527,58.8,1
IDN,-3.48527,104.9212,305.11,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,289.65,1.82,N,Palembang,-2.9831,104.7527,58.6,1
IDN,-3.48462,104.91705,303,0.47,0.47,2023-10-29,1847,1,VIIRS,n,2.0NRT,289.29,3.12,N,Palembang,-2.9831,104.7527,58.4,1
IDN,-3.46712,105.03533,306.66,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,292,1.01,N,Palembang,-2.9831,104.7527,62.1,1
IDN,-3.46583,105.02689,303.21,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,291.92,1.35,N,Palembang,-2.9831,104.7527,61.5,1
IDN,-3.46338,105.04023,303.17,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,291.87,1.01,N,Palembang,-2.9831,104.7527,62,1
IDN,-3.45976,105.07547,308.76,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,292.07,2.41,N,Palembang,-2.9831,104.7527,63.8,1
IDN,-3.459,105.04089,303.8,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,292.14,0.99,N,Palembang,-2.9831,104.7527,61.6,1
IDN,-3.45537,105.07613,338.43,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,296.34,5.74,N,Palembang,-2.9831,104.7527,63.4,1
IDN,-3.45473,105.07189,319.36,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,292.56,5.74,N,Palembang,-2.9831,104.7527,63.1,1
IDN,-3.45281,105.05916,303.7,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,292.48,3.95,N,Palembang,-2.9831,104.7527,62.1,1
IDN,-3.45216,105.05492,340.3,0.47,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,294.69,3.95,N,Palembang,-2.9831,104.7527,61.8,1
IDN,-3.45098,105.0768,322,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,293.72,5.74,N,Palembang,-2.9831,104.7527,63,1
IDN,-3.44842,105.05981,322.28,0.48,0.48,2023-10-29,1847,1,VIIRS,n,2.0NRT,293.81,3.95,N,Palembang,-2.9831,104.7527,61.7,1
