latitude,longitude,bright_ti4,Tanggal,tgl,kota,lat_pol,lon_pol,PM2_5,ISPU_PM_2_5,PM10,geo,jarak,hs,,,,,,,,,,,,
-3.46162,105.0415,300.43,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.46162105.04150,61.88837265,1,,,,,,,,,,,,
-3.4452,105.54916,310.44,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.44520105.54916,102.2119373,1,,,,,,,,,,,,
-3.43729,105.60809,302.84,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.43729105.60809,107.5231998,1,,,,,,,,,,,,
-3.43367,105.61274,310.39,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.43367105.61274,107.7950055,1,,,,,,,,,,,,
-3.43302,105.60877,324.19,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.43302105.60877,107.3706145,1,,,,,,,,,,,,
-3.43071,105.67435,305.47,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.43071105.67435,113.7687055,1,,,,,,,,,,,,
-3.42876,105.60947,310.22,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42876105.60947,107.2224271,1,,,,,,,,,,,,
-3.42854,105.22573,304.71,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42854105.22573,72.04380324,1,,,,,,,,,,,,
-3.42848,105.22305,309.1,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42848105.22305,71.82216533,1,,,,,,,,,,,,
-3.42786,105.2215,301.02,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42786105.22150,71.64980238,1,,,,,,,,,,,,
-3.42552,105.23492,303.64,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42552105.23492,72.56707357,1,,,,,,,,,,,,
-3.42517,105.66714,307.72,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42517105.66714,112.7810735,1,,,,,,,,,,,,
-3.42484,105.23069,308.39,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42484105.23069,72.1696228,1,,,,,,,,,,,,
-3.42416,105.22646,302.27,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42416105.22646,71.77312913,1,,,,,,,,,,,,
-3.42349,105.22223,302.44,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42349105.22223,71.37836273,1,,,,,,,,,,,,
-3.42115,105.23564,306.73,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42115105.23564,72.30166075,1,,,,,,,,,,,,
-3.42047,105.23141,329.82,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.42047105.23141,71.9027235,1,,,,,,,,,,,,
-3.41979,105.22719,320.14,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.41979105.22719,71.50555013,1,,,,,,,,,,,,
-3.41853,105.27502,306.22,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.41853105.27502,75.42279635,1,,,,,,,,,,,,
-3.41418,105.27574,315.95,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.41418105.27574,75.17859752,1,,,,,,,,,,,,
-3.4135,105.27154,322.01,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.41350105.27154,74.77033204,1,,,,,,,,,,,,
-3.41282,105.26734,308.07,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.41282105.26734,74.36283113,1,,,,,,,,,,,,
-3.40914,105.27225,324.17,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40914105.27225,74.52560882,1,,,,,,,,,,,,
-3.40846,105.26807,304.62,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40846105.26807,74.11847094,1,,,,,,,,,,,,
-3.40662,105.50157,338.35,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40662105.50157,95.50538835,1,,,,,,,,,,,,
-3.40546,105.27717,304.99,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40546105.27717,74.69510661,1,,,,,,,,,,,,
-3.40367,105.23854,302.78,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40367105.23854,71.26548299,1,,,,,,,,,,,,
-3.40299,105.23431,304.5,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40299105.23431,70.86061889,1,,,,,,,,,,,,
-3.40136,105.25195,303.67,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40136105.25195,72.23764256,1,,,,,,,,,,,,
-3.40068,105.24773,310.09,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.40068105.24773,71.8296209,1,,,,,,,,,,,,
-3.39999,105.24351,328.29,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39999105.24351,71.42171375,1,,,,,,,,,,,,
-3.3993,105.23927,351.32,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39930105.23927,71.01295011,1,,,,,,,,,,,,
-3.39862,105.23504,353.2,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39862105.23504,70.6066108,1,,,,,,,,,,,,
-3.39793,105.23081,322.93,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39793105.23081,70.20042596,1,,,,,,,,,,,,
-3.39724,105.22658,301.87,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39724105.22658,69.79512726,1,,,,,,,,,,,,
-3.39699,105.25266,305.41,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39699105.25266,71.9902036,1,,,,,,,,,,,,
-3.39631,105.24845,309.57,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39631105.24845,71.58161609,1,,,,,,,,,,,,
-3.39493,105.24001,344.18,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39493105.24001,70.76376017,1,,,,,,,,,,,,
-3.39425,105.23577,353.14,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39425105.23577,70.35509874,1,,,,,,,,,,,,
-3.39356,105.23154,313.59,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39356105.23154,69.94743361,1,,,,,,,,,,,,
-3.39287,105.22731,303.31,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39287105.22731,69.54064054,1,,,,,,,,,,,,
-3.39263,105.25339,307.11,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39263105.25339,71.74767522,1,,,,,,,,,,,,
-3.39194,105.24918,341.74,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.39194105.24918,71.3369725,1,,,,,,,,,,,,
-3.38987,105.2365,331.2,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38987105.23650,70.1054003,1,,,,,,,,,,,,
-3.38964,105.26254,334.73,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38964105.26254,72.33347274,1,,,,,,,,,,,,
-3.38895,105.25832,310.03,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38895105.25832,71.91898002,1,,,,,,,,,,,,
-3.38826,105.25411,301.79,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38826105.25411,71.50610856,1,,,,,,,,,,,,
-3.38757,105.24989,339.59,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38757105.24989,71.0931367,1,,,,,,,,,,,,
-3.3855,105.23723,309.96,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38550105.23723,69.85896615,1,,,,,,,,,,,,
-3.3832,105.25061,308.09,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.38320105.25061,70.85271404,1,,,,,,,,,,,,
-3.37884,105.25134,300.97,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.37884105.25134,70.61642819,1,,,,,,,,,,,,
-3.35638,105.00319,305.37,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.35638105.00319,49.78876074,1,,,,,,,,,,,,
-3.3462,105.35127,304.92,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.34620105.35127,77.70790105,1,,,,,,,,,,,,
-3.34471,105.35062,308.03,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.34471105.35062,77.56102487,1,,,,,,,,,,,,
-3.34186,105.35199,302.31,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.34186105.35199,77.52989643,1,,,,,,,,,,,,
-3.34036,105.35134,303.1,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.34036105.35134,77.38306505,1,,,,,,,,,,,,
-3.32866,105.30611,309.82,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.32866105.30611,72.41460265,1,,,,,,,,,,,,
-3.32632,105.31939,304.17,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.32632105.31939,73.53877345,1,,,,,,,,,,,,
-3.32264,105.32429,303.74,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.32264105.32429,73.79805396,1,,,,,,,,,,,,
-3.32197,105.32011,310.3,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.32197105.32011,73.36059103,1,,,,,,,,,,,,
-3.32129,105.31593,310.74,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.32129105.31593,72.92297191,1,,,,,,,,,,,,
-3.32062,105.31173,311.67,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.32062105.31173,72.48442965,1,,,,,,,,,,,,
-3.31829,105.325,307.97,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.31829105.3250,73.62279156,1,,,,,,,,,,,,
-3.31762,105.32082,310.4,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.31762105.32082,73.18426526,1,,,,,,,,,,,,
-3.31694,105.31664,309.72,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.31694105.31664,72.74557691,1,,,,,,,,,,,,
-3.31626,105.31244,304.08,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.31626105.31244,72.30537726,1,,,,,,,,,,,,
-3.31326,105.32154,303.44,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.31326105.32154,73.01117845,1,,,,,,,,,,,,
-3.22407,105.62909,313.71,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.22407105.62909,100.9954917,1,,,,,,,,,,,,
-3.2198,105.62978,304.04,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.21980105.62978,100.9462118,1,,,,,,,,,,,,
-3.14775,105.40728,311.04,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.14775105.40728,75.00711456,1,,,,,,,,,,,,
-3.14668,105.40974,312.01,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.14668105.40974,75.24392716,1,,,,,,,,,,,,
-3.14602,105.40559,305.53,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.14602105.40559,74.77862413,1,,,,,,,,,,,,
-3.1441,105.41214,310.97,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.14410105.41214,75.43516546,1,,,,,,,,,,,,
-3.14234,105.41046,302.78,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.14234105.41046,75.20795779,1,,,,,,,,,,,,
-3.08647,105.22919,302.21,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.08647105.22919,54.18800191,1,,,,,,,,,,,,
-3.08578,105.2249,305.97,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.08578105.22490,53.7057655,1,,,,,,,,,,,,
-3.08277,105.23421,303.07,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.08277105.23421,54.6497289,1,,,,,,,,,,,,
-3.08208,105.22992,325.4,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.08208105.22992,54.16726505,1,,,,,,,,,,,,
-3.08139,105.22563,309.61,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.08139105.22563,53.68480954,1,,,,,,,,,,,,
-3.07768,105.23064,319.31,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.07768105.23064,54.14969021,1,,,,,,,,,,,,
-3.07699,105.22635,302.76,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.07699105.22635,53.6670553,1,,,,,,,,,,,,
-3.07329,105.23136,309.03,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.07329105.23136,54.13680485,1,,,,,,,,,,,,
-3.02227,105.58471,301.77,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.02227105.58471,92.59397619,1,,,,,,,,,,,,
-3.01368,105.58613,302.8,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.01368105.58613,92.71252266,1,,,,,,,,,,,,
-3.00013,105.58418,299.43,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-3.00013105.58418,92.45380829,1,,,,,,,,,,,,
-2.98724,105.58628,296.43,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-2.98724105.58628,92.66975424,1,,,,,,,,,,,,
-2.7172,103.76361,303.17,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-2.71720103.76361,113.8324053,1,,,,,,,,,,,,
-2.6233,103.0274,301.62,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-2.62330103.02740,195.9132155,1,,,,,,,,,,,,
-2.5282,103.17081,301.05,21,21,Palembang,-2.9831,104.7527,124.91,178.43,137.63,-2.52820103.17081,182.9436655,1,,,,,,,,,,,,
-4.59644,103.78938,341.81,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.59644103.78938,208.0292652,1,,,,,,,,,,,,
-4.55907,104.03559,335.94,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.55907104.03559,191.6105591,1,,,,,,,,,,,,
-4.52313,103.97964,332.74,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.52313103.97964,190.7202426,1,,,,,,,,,,,,
-4.50025,104.0845,352.76,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.50025104.08450,183.4511088,1,,,,,,,,,,,,
-4.4969,104.08398,346.15,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.49690104.08398,183.135881,1,,,,,,,,,,,,
-4.48426,103.98794,335.15,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.48426103.98794,186.4714005,1,,,,,,,,,,,,
-4.48214,103.89056,333.02,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.48214103.89056,191.4384702,1,,,,,,,,,,,,
-4.38828,104.15079,337.77,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.38828104.15079,169.1593613,1,,,,,,,,,,,,
-4.2895,104.10976,338.12,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.28950104.10976,161.1538247,1,,,,,,,,,,,,
-4.25836,104.15602,336.29,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.25836104.15602,155.820198,1,,,,,,,,,,,,
-4.24712,104.13975,341.21,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.24712104.13975,155.4795837,1,,,,,,,,,,,,
-4.24376,104.13924,331.36,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.24376104.13924,155.1705872,1,,,,,,,,,,,,
-4.11773,105.71623,333.91,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-4.11773105.71623,164.930566,1,,,,,,,,,,,,
-3.96389,105.68462,345.07,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.96389105.68462,149.9498811,1,,,,,,,,,,,,
-3.94055,105.86021,344.5,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.94055105.86021,162.3377078,1,,,,,,,,,,,,
-3.93696,105.85966,334.37,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.93696105.85966,162.0328713,1,,,,,,,,,,,,
-3.91907,105.57513,340.11,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.91907105.57513,138.07004,1,,,,,,,,,,,,
-3.91761,105.60764,346.75,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.91761105.60764,140.3683145,1,,,,,,,,,,,,
-3.89912,105.86649,333.09,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.89912105.86649,159.9292771,1,,,,,,,,,,,,
-3.89466,105.59186,336.74,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.89466105.59186,137.3147904,1,,,,,,,,,,,,
-3.89322,105.85716,333,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.89322105.85716,158.7141492,1,,,,,,,,,,,,
-3.88512,105.88543,331.64,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.88512105.88543,160.5981334,1,,,,,,,,,,,,
-3.87362,105.51945,340.95,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.87362105.51945,130.2155238,1,,,,,,,,,,,,
-3.87056,105.53934,343.73,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.87056105.53934,131.4195179,1,,,,,,,,,,,,
-3.85863,105.88983,330.38,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.85863105.88983,159.1847073,1,,,,,,,,,,,,
-3.85111,105.91409,337.87,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.85111105.91409,160.8357307,1,,,,,,,,,,,,
-3.8475,105.91353,349.47,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.84750105.91353,160.548022,1,,,,,,,,,,,,
-3.83649,105.59544,331.26,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83649105.59544,132.9468716,1,,,,,,,,,,,,
-3.83587,105.59945,332.79,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83587105.59945,133.2126104,1,,,,,,,,,,,,
-3.83481,105.58291,355.5,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83481105.58291,131.8370746,1,,,,,,,,,,,,
-3.83294,105.5949,343.9,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83294105.59490,132.6262974,1,,,,,,,,,,,,
-3.83232,105.59891,355.91,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83232105.59891,132.8926796,1,,,,,,,,,,,,
-3.8317,105.60291,331.31,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83170105.60291,133.1592674,1,,,,,,,,,,,,
-3.83126,105.58236,348.22,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.83126105.58236,131.5142021,1,,,,,,,,,,,,
-3.8292,105.61897,337.35,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.82920105.61897,134.2386378,1,,,,,,,,,,,,
-3.82627,105.61441,335.52,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.82627105.61441,133.6496139,1,,,,,,,,,,,,
-3.81792,105.76219,331.65,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.81792105.76219,145.2778637,1,,,,,,,,,,,,
-3.81497,105.75758,336.68,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.81497105.75758,144.6751735,1,,,,,,,,,,,,
-3.81434,105.76165,344.05,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.81434105.76165,144.9803948,1,,,,,,,,,,,,
-3.80782,105.75648,336.93,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.80782105.75648,144.0794396,1,,,,,,,,,,,,
-3.79056,105.74967,338.23,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.79056105.74967,142.2898093,1,,,,,,,,,,,,
-3.78822,105.62501,336.05,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.78822105.62501,131.6156774,1,,,,,,,,,,,,
-3.78679,105.58789,343.82,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.78679105.58789,128.4985072,1,,,,,,,,,,,,
-3.78357,105.58797,342.16,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.78357105.58797,128.2590567,1,,,,,,,,,,,,
-3.77953,105.56686,337.88,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.77953105.56686,126.2598534,1,,,,,,,,,,,,
-3.77598,105.56631,338.56,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.77598105.56631,125.9425934,1,,,,,,,,,,,,
-3.77537,105.57032,339.99,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.77537105.57032,126.2160719,1,,,,,,,,,,,,
-3.77439,105.52929,333.04,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.77439105.52929,122.8974009,1,,,,,,,,,,,,
-3.77256,105.30707,330.02,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.77256105.30707,106.845548,1,,,,,,,,,,,,
-3.76963,105.53672,339.83,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.76963105.53672,123.106322,1,,,,,,,,,,,,
-3.76897,105.65982,334.8,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.76897105.65982,133.0913938,1,,,,,,,,,,,,
-3.76826,105.65907,341.78,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.76826105.65907,132.9770333,1,,,,,,,,,,,,
-3.76691,105.60184,341.06,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.76691105.60184,128.1261559,1,,,,,,,,,,,,
-3.76588,105.7668,339.28,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.76588105.76680,142.0993942,1,,,,,,,,,,,,
-3.7654,105.65929,332.07,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.76540105.65929,132.7894274,1,,,,,,,,,,,,
-3.75857,105.6088,334.17,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.75857105.60880,128.077886,1,,,,,,,,,,,,
-3.75439,105.61228,349.8,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.75439105.61228,128.0572542,1,,,,,,,,,,,,
-3.75377,105.61629,331.77,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.75377105.61629,128.3444951,1,,,,,,,,,,,,
-3.75084,105.61172,347.97,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.75084105.61172,127.7497676,1,,,,,,,,,,,,
-3.75022,105.61574,334.62,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.75022105.61574,128.0385256,1,,,,,,,,,,,,
-3.74791,105.60713,331.87,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.74791105.60713,127.1534502,1,,,,,,,,,,,,
-3.74728,105.61117,344.03,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.74728105.61117,127.4428773,1,,,,,,,,,,,,
-3.74714,105.54146,332.27,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.74714105.54146,121.741557,1,,,,,,,,,,,,
-3.7433,105.49602,330.51,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.74330105.49602,117.8546815,1,,,,,,,,,,,,
-3.7404,105.30616,341.28,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.74040105.30616,103.9009249,1,,,,,,,,,,,,
-3.73915,105.49945,348.7,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.73915105.49945,117.7961464,1,,,,,,,,,,,,
-3.73853,105.50343,346.13,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.73853105.50343,118.0596494,1,,,,,,,,,,,,
-3.73689,105.30563,342.13,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.73689105.30563,103.5534656,1,,,,,,,,,,,,
-3.73623,105.49493,343.34,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.73623105.49493,117.2132828,1,,,,,,,,,,,,
-3.73252,105.68329,337.83,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.73252105.68329,132.5220351,1,,,,,,,,,,,,
-3.72895,105.68275,348.4,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.72895105.68275,132.2287768,1,,,,,,,,,,,,
-3.72538,105.6822,335.54,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.72538105.68220,131.9352046,1,,,,,,,,,,,,
-3.72365,103.63808,333.4,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.72365103.63808,148.4883272,1,,,,,,,,,,,,
-3.71935,105.46392,348.32,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.71935105.46392,113.4682337,1,,,,,,,,,,,,
-3.7129,105.45889,334.05,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.71290105.45889,112.5673513,1,,,,,,,,,,,,
-3.7027,105.68706,347.98,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.70270105.68706,130.8190043,1,,,,,,,,,,,,
-3.64998,105.72933,333.79,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64998105.72933,131.2177016,1,,,,,,,,,,,,
-3.64873,105.7375,339.76,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64873105.73750,131.892579,1,,,,,,,,,,,,
-3.64856,105.72874,347.54,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64856105.72874,131.0753219,1,,,,,,,,,,,,
-3.64792,105.73281,334.76,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64792105.73281,131.4103045,1,,,,,,,,,,,,
-3.64727,105.73689,349.31,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64727105.73689,131.7463334,1,,,,,,,,,,,,
-3.6464,105.7288,342.35,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64640105.72880,130.947006,1,,,,,,,,,,,,
-3.64578,105.73287,347.06,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64578105.73287,131.283702,1,,,,,,,,,,,,
-3.64515,105.73695,336.77,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64515105.73695,131.6214363,1,,,,,,,,,,,,
-3.64094,105.74051,330.82,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64094105.74051,131.6928949,1,,,,,,,,,,,,
-3.64032,105.74461,347.45,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.64032105.74461,132.0352469,1,,,,,,,,,,,,
-3.63958,105.67777,349.35,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.63958105.67777,125.8527167,1,,,,,,,,,,,,
-3.63907,105.75278,341.2,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.63907105.75278,132.7187065,1,,,,,,,,,,,,
-3.63548,105.75224,339.81,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.63548105.75224,132.4519987,1,,,,,,,,,,,,
-3.62957,105.74296,336.07,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.62957105.74296,131.2314046,1,,,,,,,,,,,,
-3.60236,104.88892,332.33,22,22,Palembang,-2.9831,104.7527,60.73,110.87,72.34,-3.60236104.88892,70.13002595,1,,,,,,,,,,,,
